"s1","s2","x0","x1","y","z"
0,0,1,-1.64201610448854,8,0.233700055685788
0,1,1,0.199497448708458,65,1.27752808378771
1,0,1,-0.195548379897645,6,-1.02538743363398
1,1,1,0.115422179643713,23,0.0219972505639574
0.585239584324881,0.502459565643221,1,-1.09327880966139,15,0.655292576655832
0.437393987318501,0.715590710751712,1,0.314830463399277,40,0.45755501923915
0.57289436343126,0.537425804650411,1,-1.37163839606789,25,0.706854176978208
0.353213916067034,0.0563091211952269,1,0.556385135765738,22,-0.0734705991760731
0.861271401401609,0.537338212830946,1,-1.18932342176364,5,-0.421894328705545
0.410803579958156,0.773131936555728,1,-0.414602205389893,26,0.608584520623201
0.511453253915533,0.729077185038477,1,-0.417240083061316,23,0.379455028617526
0.154285229742527,0.891566954320297,1,-0.152314703154686,35,0.606851739596777
0.851353050209582,0.342166928108782,1,0.0851295461537627,3,-1.4460054765588
0.996083338512108,0.391525531187654,1,1.61242106760102,14,-1.05054868460567
0.535167186986655,0.282616213429719,1,-0.607976554767786,18,0.468809249250252
0.434186844620854,0.469222543993965,1,-0.697994769603934,32,0.791804224656817
0.0795016081538051,0.893763708183542,1,-0.547085602682448,56,1.48019723863978
0.583211785182357,0.477848038310185,1,0.559628390518076,49,0.568382417708542
0.522018939256668,0.706755362916738,1,-0.510884138782281,35,0.544187500479997
0.780659068608657,0.512194699142128,1,-0.378843162740793,15,-0.0458270840740339
0.47157733887434,0.317545156693086,1,0.319832348445768,32,0.518372425045753
0.808363400632516,0.200632676715031,1,-0.230192682253093,11,-0.369497897847791
0.640900628874078,0.57681222516112,1,-1.98723456373383,4,0.48909158812684
0.780550708062947,0.0608574533835053,1,-0.393081914358494,6,-0.625013469883264
0.574718370335177,0.83640744490549,1,-0.960313230664875,18,0.387592801912932
0.322705096565187,0.682161344913766,1,0.521707905264693,25,-0.192368239817294
0.289040739415213,0.991879579378292,1,0.829092770678643,100,1.12136288574259
0.239890441065654,0.704741197405383,1,0.83256805804125,17,-0.161180488013655
0.534583230968565,0.0830904291942716,1,-2.91122955395518,1,-0.964291459532156
0.172504912829027,0.252970187459141,1,-0.0769718174306718,11,-0.273244389454882
0.260751785710454,0.131340872729197,1,-1.15601031687287,10,-0.196817753673596
0.487882924964651,0.36619756440632,1,1.916072573721,115,0.907153097827488
0.641865516081452,0.19962832168676,1,0.0281615946054807,34,0.265900492056105
0.953958774218336,0.378987129544839,1,-1.9885482378149,5,-1.09785539109292
0.249055233551189,0.827068888116628,1,-0.182678352069686,14,0.0174069102589247
0.741136099211872,0.375533932121471,1,0.479845048788697,33,0.218302289049926
0.702920347684994,0.484645428834483,1,0.530324688316471,23,-0.0981987980705956
0.843025237089023,0.157340733101591,1,-0.0421107661344414,6,-1.11816095524695
0.37191313598305,0.160378374159336,1,-0.300029545225848,20,-0.132505284820434
0.0727473087608814,0.845951499883085,1,0.0959497595161254,71,1.23365068687499
0.698806063970551,0.955301979323849,1,-1.00698638410058,22,0.77783666898939
0.0395206133835018,0.0586672571953386,1,1.77889519640475,61,0.279238107195792
0.376869803061709,0.017341858940199,1,-0.764726338582969,6,-0.57761493862982
0.501016690628603,0.200280048884451,1,-1.55881496655673,16,0.688100775506499
0.317213475471362,0.69223952665925,1,0.422867782077831,11,-0.258926840420353
0.533992775483057,0.294724490260705,1,0.676377861293903,57,0.852616194738367
0.460154939442873,0.0602605703752488,1,0.458504835737547,26,-0.402020202001172
0.349055570084602,0.670819393591955,1,0.989529444253627,20,-0.202215949328948
0.975142756244168,0.56819901173003,1,-1.91343525821114,4,-0.544054733960994
0.42251352686435,0.22177306888625,1,-1.25531506751026,6,0.197057777485273
0.890202947426587,0.600916540715843,1,-0.791677273003193,11,-0.292436052390021
0.60766190639697,0.0427673731464893,1,-0.660777844179482,6,-0.950077675323455
0.933730663731694,0.398734842659906,1,1.75858602195444,12,-1.24607250714783
0.0236892288085073,0.394735038746148,1,-0.83438788735099,19,0.478458123885996
0.012359639396891,0.410581241361797,1,-0.4414796335063,25,0.557344515090407
0.78877872787416,0.272249496309087,1,0.482946014789875,10,-0.745775340159829
0.155084732687101,0.880396727006882,1,-0.30331341150999,24,0.547196008844413
0.361337382812053,0.375504527939484,1,-0.80943157208651,17,0.299129417786896
0.83934250078164,0.331766403513029,1,-1.57891304903643,3,-1.20556955887442
0.0668611931614578,0.494046566076577,1,-2.29847744056002,14,0.994785766960452
0.0906787372659892,0.549403255805373,1,-1.31647419372964,18,0.47201360972968
0.00722270086407661,0.814772581681609,1,-0.450826987793014,44,0.832648614350599
0.585375699447468,0.382811630843207,1,0.152657034713013,17,0.242223028967212
0.0608184824232012,0.187897823983803,1,-1.76440390323721,12,-0.172449350651158
0.389236166374758,0.123239855282009,1,1.16755728224313,34,-0.108006355699075
0.0799667900428176,0.286786079406738,1,0.860628942286889,20,-0.339245271927093
0.877252606442198,0.103751680580899,1,1.76060227211437,20,-0.683182974403489
0.178371420362964,0.651004994288087,1,-0.543057904853636,16,0.421431985598617
0.0936111221089959,0.89787830831483,1,1.44225078355902,151,1.43020851659943
0.752487481804565,0.577752270037308,1,0.664225533692193,44,0.471847496722373
0.549475928302854,0.538193064276129,1,0.562207500101292,50,0.573579918221035
0.850278130499646,0.671047493349761,1,-0.436378533321651,14,-0.225803520907277
0.684672764502466,0.925265384837985,1,-1.32172221197417,35,1.03133170622923
0.945108131505549,0.505110798403621,1,1.17856609335623,20,-0.655267269170675
0.172358223004267,0.61341140861623,1,0.870297076361027,48,0.495374098794904
0.364855728810653,0.784871286712587,1,-0.109929858103819,25,0.425323478256598
0.458178540458903,0.256441603181884,1,-0.937820098210497,16,0.2355083929068
0.881574218161404,0.281194822397083,1,1.69323951673583,6,-1.65960950581315
0.7569047245197,0.732521442463621,1,0.650425663196385,31,0.100449594270583
0.881244733696803,0.151114536682144,1,-0.808099671858261,7,-0.829511228875057
0.029262475669384,0.549974082503468,1,-1.08873702453589,23,0.928031979055339
0.313824428711087,0.879145848099142,1,-0.0455376034679427,42,0.821840691012448
0.180193107342348,0.692887980258092,1,1.31010576615109,55,0.14480271638761
0.736187188653275,0.960070883389562,1,0.979384578448449,84,0.785880381072676
0.529010280268267,0.71137757319957,1,-0.450718732571973,36,0.594997550356457
0.447122525423765,0.404854422667995,1,-3.25363014970714,15,1.03099774913146
0.358683181693777,0.184498710092157,1,-0.359018055789368,18,0.201588443994561
0.505168900592253,0.540559605462477,1,-0.590902074468391,26,0.608836554395258
0.742177771870047,0.304598884191364,1,0.672632417802935,45,0.261634693713064
0.16178880748339,0.429785192944109,1,1.47530912196532,85,0.812048903103771
0.85671906801872,0.548886994365603,1,-0.489896865819699,7,-0.634559347167479
0.662061233073473,0.430109075037763,1,0.954244972425992,53,0.325733463120182
0.498293742304668,0.620102677261457,1,-0.496057594931152,23,0.48793692513854
0.0819277975242585,0.136157694039866,1,-0.960041220193939,16,0.317630736530809
0.834070703946054,0.473658902803436,1,0.195958862529962,10,-0.760511622005804
0.148599517298862,0.446743039414287,1,-0.706784884151648,24,0.740517980016834
0.283814761787653,0.129147979896516,1,0.35195410525107,13,-0.200607952389588
0.289606105070561,0.855863134842366,1,0.188946538434105,61,1.07957774013048
0.507065117126331,0.419101450359449,1,-1.09037025736533,34,0.715067064343297
0.159504383103922,0.473736513638869,1,-1.07309255113014,23,0.691779735711477
