"s1","s2","time","x0","x1","y","z"
0,0,1,1,0.787653509415228,1,-0.109034618508229
0,1,1,1,-1.50032992668948,19,0.205290779846551
1,0,1,1,-0.35791911836143,1,-0.0175590835847002
1,1,1,1,-1.70786791600598,10,-0.609858691987562
0.345526570221409,0.117058551404625,1,1,1.81899495102337,0,-0.048177333321262
0.487175630405545,0.870595990912989,1,1,0.684488161108767,2,0.2489615885311
0.216110086999834,0.587755061220378,1,1,-1.29418199552063,14,0.261097962941414
0.110833628335968,0.251173425698653,1,1,1.09955216504492,0,-0.0752901466318031
0.467064381809905,0.835679541807622,1,1,-0.804967030047745,7,0.290993180182042
0.581188830081373,0.254749369807541,1,1,-0.530618269696746,0,-0.95478769121787
0.499232403701171,0.086662330199033,1,1,0.609066646328955,0,-0.568065645669675
0.200197837082669,0.185870053479448,1,1,-0.230327265641021,0,-0.143345171471488
0.631996837677434,0.685939278686419,1,1,-0.323499986676635,2,0.18842004093286
0.466502891853452,0.657199192093685,1,1,-0.998051252241476,8,0.177932683208129
0.681449466152117,0.0563249853439629,1,1,1.35927097139165,0,-0.405127797631981
0.805855193408206,0.915255931671709,1,1,-0.761398944276434,9,0.458852833429013
0.302577144932002,0.00235700467601418,1,1,0.49514450268691,1,-0.411962892060941
0.354978366289288,0.36559587251395,1,1,-1.867097220625,20,-0.351343585519489
0.403323516249657,0.183904312783852,1,1,1.31387098879318,0,-0.668894168437909
0.108350138179958,0.0839771712198853,1,1,-0.17425634358939,1,0.446426622212357
0.16404372244142,0.821734548080713,1,1,-0.844434302950305,1,-0.332816167368596
0.620630418183282,0.231585198547691,1,1,-0.415453296610275,1,-0.949357312523752
0.326607150025666,0.351765666622669,1,1,-1.10926786974844,8,0.195673571931815
0.538967237342149,0.348601712146774,1,1,-0.14980912299093,3,-0.224377029682571
0.694723492721096,0.747774109942839,1,1,-1.79114887417959,29,0.201731915219858
0.433537788921967,0.638507452094927,1,1,0.683838913580284,2,0.833513579194127
0.123287853552029,0.882947498001158,1,1,0.319487680007747,1,-0.0763537513837339
0.779648306546733,0.798952660756186,1,1,-0.0674625019876653,0,0.197735132694308
0.416009488049895,0.220795191591606,1,1,-0.116689674376035,1,-0.614206792734457
0.978253958979622,0.486679122084752,1,1,-1.10302064472699,3,-0.689129968654142
0.378054471919313,0.0136008861009032,1,1,0.458175848867981,0,-0.410964183155113
0.504654621938244,0.985109775094315,1,1,1.51991567730525,0,0.278020775709983
0.154601176967844,0.0317884597461671,1,1,0.716291528315473,0,0.0530159666676699
0.724979450460523,0.929160915315151,1,1,3.39608045684919,0,0.42357328440257
0.653743038885295,0.226936592487618,1,1,-1.33476931037219,1,-1.14383693629707
0.468363615451381,0.85516563267447,1,1,-1.40852073443614,13,0.325900244650522
0.33770626783371,0.00217711552977562,1,1,0.13762288713507,0,-0.119391898435773
0.616555623244494,0.516491102520376,1,1,-1.55826217880475,15,-0.198816545278487
0.815297270426527,0.0612283183727413,1,1,-0.802782754454446,5,-0.158705980527003
0.398700690828264,0.205967504996806,1,1,0.072992989720689,1,-0.706987674496726
0.380261478247121,0.606635529082268,1,1,-0.0734414161396608,1,0.737856322938914
0.978191804373637,0.0317720342427492,1,1,-0.0141358546785495,1,0.0850455813772837
0.491446439176798,0.727682274766266,1,1,-0.974791264900542,6,0.109464188907609
0.836653936654329,0.86057181051001,1,1,1.14251823104567,0,-0.661910830211945
0.806603548815474,0.178014125907794,1,1,0.451590570771622,0,-1.01614475513194
0.795372256543487,0.543757171137258,1,1,-1.17153465210032,2,-0.241219612603509
0.0173025999683887,0.208470158511773,1,1,0.519826188162499,0,-0.0774914802355842
0.829696274828166,0.244462661445141,1,1,-1.24259633184616,6,-0.654789384423661
0.924056498566642,0.936741612153128,1,1,-0.231018366094758,1,-0.415883694026636
0.586960021639243,0.271958891302347,1,1,-0.276394372242668,1,-0.944582793294018
0.74236368550919,0.940230439882725,1,1,-0.535237642593788,6,0.39367115125436
0.796205909689888,0.315712712239474,1,1,-0.452365558055364,4,-0.561707946166893
0.829077135538682,0.32126427651383,1,1,-1.55609544224339,7,-0.716904671261148
0.56419093371369,0.322230900637805,1,1,-1.12100565510125,3,-0.883563633014766
