"s1","s2","time","x0","x1","y","z1","z2"
0,0,0.517724821344018,1,1.81903675360537,253,0.878495236280384,0.29302484493965
0,1,0.963082740781829,1,-0.804896005104994,476,0.714798117049665,-0.0270043440596554
1,0,0.0334270230960101,1,1.15179962742506,127,-0.115488835614226,0.44877220815767
1,1,0.669525049626827,1,0.837121898352355,440,0.803720949774815,0.849487047545658
0.585239584324881,0.205673650605604,0.346265933010727,1,0.323276166775065,256,0.516720124282552,0.79525311692981
0.437393987318501,0.866970354691148,0.0721366272773594,1,-0.44695724683821,253,0.291039719269261,0.0438001935728593
0.57289436343126,0.901480044238269,0.0326882628723979,1,0.0710880304675816,291,0.642341186379643,0.732898444523399
0.353213916067034,0.24406519997865,0.560937361093238,1,-0.0370845359182462,252,0.46731187014943,0.747849486985485
0.861271401401609,0.127475798828527,0.63919998682104,1,1.33717447797347,971,0.36873984242198,1.59731255758443
0.410803579958156,0.108161559095606,0.0036185912322253,1,-1.04981261126248,150,0.259970310842713,0.832203167623693
0.511453253915533,0.688169742235914,0.830957668367773,1,0.0486618690824978,97,-0.183797784531148,-0.938886736639083
0.154285229742527,0.863929076585919,0.4441147739999,1,1.50032689273752,69,0.255759043150423,-0.257575120997883
0.851353050209582,0.906731035094708,0.144319236045703,1,0.524559435672785,253,0.0349296767135689,1.42459391380047
0.996083338512108,0.327052481239662,0.146402888232842,1,0.230401836125023,220,0.644436811288367,-0.326265619578497
0.535167186986655,0.971558784367517,0.11812376184389,1,0.271713878208382,186,0.412896377783355,-0.106045594604668
0.434186844620854,0.0968831172212958,0.0645363291259855,1,-0.127693646660808,139,0.0282171778472711,0.904648121479552
0.0795016081538051,0.492274948162958,0.419439856428653,1,-0.415489670612123,658,1.04917236522435,-0.393366764850036
0.583211785182357,0.746348129818216,0.59900124440901,1,0.694293325698168,31,-0.605156524425659,-0.85887122319458
0.522018939256668,0.595553369726986,0.854920740006492,1,0.232341081097308,120,-0.0637031302981948,-0.497389928682694
0.780659068608657,0.884909068234265,0.532393472734839,1,0.572195081972055,149,0.0528325260045018,0.484168241531832
0.47157733887434,0.252658204641193,0.854186854790896,1,-1.48862614153451,380,0.00633945181792591,-0.131552161216414
0.808363400632516,0.0553570124320686,0.979449771810323,1,-0.244321941768209,176,0.0994183432441563,0.596810398059473
0.640900628874078,0.132804422872141,0.35383486840874,1,-0.69085143965294,99,0.12809330740118,1.22450870689676
0.780550708062947,0.24984940723516,0.233626391505823,1,-0.425691925307485,402,0.619445941155211,-0.394002495846223
0.574718370335177,0.938349943375215,0.982627514749765,1,0.280487483116618,191,0.462363838720555,-0.0653085814941321
0.322705096565187,0.172203264199197,0.852045928360894,1,1.43088433076761,271,0.526294700739793,0.561362365395565
0.289040739415213,0.536363027291372,0.478356315288693,1,-0.11698488223243,284,0.533150257977557,-0.986591194241953
0.239890441065654,0.917022913461551,0.937496325699612,1,-0.273658929235948,126,-0.0774139414410733,0.673850382158036
0.534583230968565,0.450877400115132,0.614456159295514,1,0.589839012661736,82,0.144302694255742,-0.813268847053305
0.172504912829027,0.992097691865638,0.211564908735454,1,0.456144048739715,346,1.19305317789765,-0.0392764743157159
0.260751785710454,0.445169186452404,0.371295259101316,1,-0.304981788548803,502,0.798251793573936,-0.708039371574642
0.487882924964651,0.74451292771846,0.439140315400437,1,-0.464546541027579,296,-0.028391576805403,-1.07608454781689
0.641865516081452,0.532223112881184,0.120446160901338,1,-0.620452044416456,871,0.614415164374525,-1.27924284520945
0.953958774218336,0.336210899520665,0.0131844650022686,1,-0.672828104799208,441,0.120378023927179,-0.882038288418722
0.249055233551189,0.204300040844828,0.495225932449102,1,0.798767092154463,234,0.924725391227813,0.00857639822903424
0.741136099211872,0.477379998192191,0.380228371126577,1,0.369285596822776,114,0.118260436012584,-0.710394051089615
0.702920347684994,0.94972025975585,0.158382918452844,1,0.0844376241509397,127,-0.0920716754188101,0.817440219829225
0.843025237089023,0.306278490461409,0.5467031551525,1,-0.280544120470663,220,-0.0220427364372592,-1.04238933698216
0.37191313598305,0.692101334687322,0.864204547833651,1,-0.1906359480151,160,-0.0583825299670497,-0.22423527179053
0.0727473087608814,0.353370319819078,0.930288266623393,1,-1.02757073447725,516,0.589912493833637,-0.144451658233136
0.698806063970551,0.280750920530409,0.0595873920246959,1,0.316986086876707,284,0.435704632668328,0.81138927038828
0.0395206133835018,0.881766164675355,0.434776717564091,1,-0.106467306001968,272,0.461465226475348,-1.29660360242592
0.376869803061709,0.276543728541583,0.301288518821821,1,1.20584306569974,337,0.59478507185277,0.685881156325249
0.501016690628603,0.967461224645376,0.688118455233052,1,-1.39481062475546,819,0.339548644447332,-0.427666356483726
0.317213475471362,0.463214775547385,0.524546426720917,1,1.11584707454069,82,0.770658688929131,-0.737114913756215
0.533992775483057,0.324493542546406,0.0906777034979314,1,-0.706615409350174,260,0.347364828792362,0.0927724622122522
0.460154939442873,0.324953537201509,0.727075575850904,1,0.31674041554349,159,0.161561503712705,0.334229908018285
0.349055570084602,0.843119674827904,0.913832939695567,1,1.40313698919565,75,0.347587899715029,-0.191175281752687
0.975142756244168,0.523891568183899,0.162426239578053,1,-0.0543903204955748,289,0.547143251952104,-0.283875321559927
0.42251352686435,0.846525137545541,0.602665745653212,1,-0.984873810600983,463,-0.122920479009981,-0.816953286397784
0.890202947426587,0.319386812858284,0.268871212610975,1,-1.2042453891102,1020,0.557834007295443,-0.641670331692101
0.60766190639697,0.424427693011239,0.217936315340921,1,-1.32785713301932,653,0.733506068526876,-0.0738063078301708
0.933730663731694,0.993082052096725,0.613591558067128,1,-0.33496857561748,184,0.211931172526788,0.830801564993037
0.0236892288085073,0.365495348116383,0.999434437835589,1,0.821507860426213,138,0.481209611700751,-0.092897191826553
0.012359639396891,0.307750014355406,0.114382097730413,1,-0.704285186827537,260,0.212959109610149,0.104694273522634
0.78877872787416,0.654867271194234,0.083672869252041,1,-1.1713665590226,1025,0.290399946114927,-0.891859659093725
0.155084732687101,0.9144747776445,0.237310487544164,1,0.770874446676973,101,0.784373603841443,-1.06152455398352
0.361337382812053,0.742624771781266,0.209985370282084,1,0.806644200930155,69,0.405434491587378,-0.66689310743689
0.83934250078164,0.497667029500008,0.699954024981707,1,-0.879501630388728,419,0.329861699481273,-0.324706259810245
0.0668611931614578,0.0819594657514244,0.719599536154419,1,-0.783406100548596,346,0.982509785341646,0.625926822840721
0.0906787372659892,0.420475546969101,0.192289481637999,1,0.290189843912038,352,0.882282776762379,0.333610897249686
0.00722270086407661,0.818199190543965,0.410134467063472,1,-0.782813012301982,2320,1.07821479097604,-1.69281828452536
0.585375699447468,0.0148661124985665,0.980482169892639,1,-0.164889133013924,175,0.334839146326266,1.69819395183854
0.0608184824232012,0.998530044686049,0.811403416097164,1,-0.322685528614883,276,0.581677785372815,0.0495048186393699
0.389236166374758,0.478170084301382,0.654329765122384,1,-0.76437005923417,377,0.541979891438196,0.00574734760179556
0.0799667900428176,0.131798091344535,0.256330498261377,1,0.665453883985766,184,0.58749680904122,0.0843340063068678
0.877252606442198,0.545639927266166,0.517838757950813,1,2.23942703363305,8,0.333643366465641,-0.901437711883402
0.178371420362964,0.732504750136286,0.491360099986196,1,-1.06310601120035,576,0.170448198424647,-0.626215679177332
0.0936111221089959,0.0224144430831075,0.168874527327716,1,-1.20174180085323,322,0.307642720848905,0.144949139318215
0.752487481804565,0.203738249838352,0.0887745036743581,1,-0.36443602517831,309,0.578884806628512,0.0425903313378005
0.549475928302854,0.507415005238727,0.922572049312294,1,0.666827869939479,59,0.0536132479575617,-0.414454065922336
0.850278130499646,0.953483584802598,0.756155073875561,1,-2.6215421372923,2853,0.392645048717391,-0.490061511779892
0.684672764502466,0.114808426937088,0.208091105800122,1,1.07890476461342,280,0.600209744711588,0.651456002350762
0.945108131505549,0.945760674541816,0.0423347123432904,1,0.222873167331894,338,0.384448582415621,2.21147024325979
0.172358223004267,0.330325360177085,0.731884101871401,1,0.942912007812357,166,0.821712529456499,-0.109464656397188
0.364855728810653,0.649813067400828,0.0903451447375119,1,0.367065862487187,145,0.221875971722996,-0.46022885816287
0.458178540458903,0.151524250861257,0.268767031608149,1,0.612551172566978,277,0.173349456100102,1.15980630140621
0.881574218161404,0.757915827678517,0.140747742028907,1,1.00448348273606,158,0.0829461099147515,0.317330732235235
